2 Sz Sz 10000 10001 0.0565714
2 Sz Sz 10100 10101 0.0565714
2 Sz Sz 10200 10201 0.0565714
2 Sz Sz 10300 10301 0.0565714
2 Sz Sz 10400 10401 0.0565714
2 Sz Sz 10500 10501 0.0565714
2 Sz Sz 10600 10601 0.0565714
2 Sz Sz 10700 10701 0.0565714
2 Sz Sz 10800 10801 0.0565714
2 Sz Sz 10900 10901 0.0565714
2 Sz Sz 11000 11001 0.0565714
2 Sz Sz 11100 11101 0.0565714
2 Sz Sz 11200 11201 0.0565714
2 Sz Sz 11300 11301 0.0565714
2 Sz Sz 11400 11401 0.0565714
2 Sz Sz 11500 11501 0.0565714
2 Sz Sz 11600 11601 0.0565714
2 Sz Sz 11700 11701 0.0565714
2 Sz Sz 11800 11801 0.0565714
2 Sz Sz 11900 11901 0.0565714
2 Sz Sz 12000 12001 0.0565714
2 Sz Sz 12100 12101 0.0565714
2 Sz Sz 12200 12201 0.0565714
2 Sz Sz 12300 12301 0.0565714
2 Sz Sz 12400 12401 0.0565714
2 Sz Sz 12500 12501 0.0565714
2 Sz Sz 12600 12601 0.0565714
2 Sz Sz 12700 12701 0.0565714
2 Sz Sz 12800 12801 0.0565714
2 Sz Sz 12900 12901 0.0565714
2 Sz Sz 13000 13001 0.0565714
2 Sz Sz 13100 13101 0.0565714
2 Sz Sz 13200 13201 0.0565714
2 Sz Sz 13300 13301 0.0565714
2 Sz Sz 13400 13401 0.0565714
2 Sz Sz 13500 13501 0.0565714
2 Sz Sz 13600 13601 0.0565714
2 Sz Sz 13700 13701 0.0565714
2 Sz Sz 13800 13801 0.0565714
2 Sz Sz 13900 13901 0.0565714
2 Sz Sz 14000 14001 0.0565714
2 Sz Sz 14100 14101 0.0565714
2 Sz Sz 14200 14201 0.0565714
2 Sz Sz 14300 14301 0.0565714
2 Sz Sz 14400 14401 0.0565714
2 Sz Sz 14500 14501 0.0565714
2 Sz Sz 14600 14601 0.0565714
2 Sz Sz 14700 14701 0.0565714
2 Sz Sz 14800 14801 0.0565714
2 Sz Sz 14900 14901 0.0565714
2 Sz Sz 15000 15001 0.0565714
2 Sz Sz 15100 15101 0.0565714
2 Sz Sz 15200 15201 0.0565714
2 Sz Sz 15300 15301 0.0565714
2 Sz Sz 15400 15401 0.0565714
